Appliance,Brand,Model.No,Country,CEC,SRI,Star,Cap,,,,,,
Television,LG,50PH6700-TD,"""Korea, Republic of""",490,5.656068508,5.5,126.955,Screen Technology,Plasma,Screen area,6888.4464,Average mode power,126
Television,LG,22MN43D,"""Korea, Republic of"",Indonesia",92,7.119504058,7,54.625,Screen Technology,LCD (LED),Screen area,1274.9958,Average mode power,22.6
Television,WINTAL,55LED12FHD,China,524,6.085014268,6,138.783,Screen Technology,LCD (LED),Screen area,8230.1184,Average mode power,142.75
Television,WINTAL,42LED12FHD,China,318,6.206009312,6,106.729,Screen Technology,LCD (LED),Screen area,4867.7366,Average mode power,86.42
Television,SAMSUNG ELECTRONICS,LA60C650L1F,Malaysia,979,4.058,4,152.4,Screen Technology,LCD,Screen area,9914.3,Average mode power,268
Television,SAMSUNG ELECTRONICS,LA52C530F1F,Malaysia,714,4.346,4,132.8,Screen Technology,LCD,Screen area,7555.2,Average mode power,195
Television,SAMSUNG ELECTRONICS,UA60C6900VF,Malaysia,537,6.749,6,152.4,Screen Technology,LCD (LED),Screen area,9914.3,Average mode power,147
Television,SONIQ,L37V11B-AU,China,400,4.899478399,4.5,101.794,Screen Technology,LCD,Screen area,4532.336,Average mode power,107.1
Television,SONIQ,L60U11A-AU,China,1100,3.54550842,3.5,152.4962488,Screen Technology,LCD,Screen area,9936.899856,Average mode power,287.96
Television,Panasonic,TH-L32U30A,Malaysia,252,5.095,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,68.46
Television,Panasonic,TH-L32X30A,"Japan,China,Malaysia",156,7.244,7,80,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,42.1
Television,Panasonic,TH-L32C30A,Malaysia,251,5.112,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,68.21
Television,Panasonic,TH-P42GT20A,Japan,508,4.028,4,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,138
Television,Panasonic,TH-32LRG20A,Malaysia,256,5.024,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,69.3
Television,Panasonic,TH-P50VT20A,Japan,705,4.017,4,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,192
Television,Panasonic,TH-P54V20A,Japan,654,5.007,5,137,Screen Technology,Plasma,Screen area,8062.5,Average mode power,178
Television,Panasonic,TH-P54VT20A,Japan,753,4.375,4,137,Screen Technology,Plasma,Screen area,8062.5,Average mode power,205
Television,Panasonic,TH-P65S20A,Japan,913,5.016,5,165,Screen Technology,Plasma,Screen area,11558,Average mode power,249
Television,Panasonic,TH-P42S20A,Japan,508,4.028,4,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,138
Television,SONIQ,L23V12B-AU,China,317,4.058434022,4,80.043,Screen Technology,LCD,Screen area,2737.0771,Average mode power,86
Television,SONIQ,L42V12A-AU,China,518,4.018247531,4,106.716,Screen Technology,LCD,Screen area,4866.2832,Average mode power,140.6
Television,Panasonic,TH-L32D25A,"Japan,China,Malaysia",229,5.524,5.5,80,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,61.8
Television,SONIQ,E23Z12A-AU,China,140,5.62245783,5.5,58.3,Screen Technology,LCD,Screen area,1451.9274,Average mode power,37.2
Television,SONIQ,L32V12B-AU,China,300,4.305446758,4,80.043,Screen Technology,LCD,Screen area,2737.0771,Average mode power,67.6
Television,SONIQ,L32V12B-AU,China,300,4.305446758,4,80.043,Screen Technology,LCD,Screen area,2737.0771,Average mode power,67.6
Television,SONIQ,E48S12A-AU,China,374,6.472775747,6,120.94,Screen Technology,LCD (LED),Screen area,6249.851136,Average mode power,101.81
Television,SONIQ,E32S12A-AU,China,160,7.122506251,7,80.043,Screen Technology,LCD (LED),Screen area,2737.0771,Average mode power,43.3
Television,SONIQ,E40S12A-AU,China,311,5.923106906,5.5,101.612,Screen Technology,LCD (LED),Screen area,4412.0592,Average mode power,84.77
Television,SUMO,SV-D01-460,China,280,7.490907148,7,116.809,Screen Technology,LCD (LED),Screen area,5830.238736,Average mode power,74.88
Television,Panasonic,TH-L37D25A,"Japan,China,Malaysia",298,5.52,5.5,94,Screen Technology,LCD (LED),Screen area,3776.7,Average mode power,80.7
Television,Panasonic,TH-L22X20AS,Malaysia,145,5.095,5,54.86,Screen Technology,LCD,Screen area,1281.3,Average mode power,38.69
Television,Panasonic,TH-L22X20AK,Malaysia,145,5.095,5,54.86,Screen Technology,LCD,Screen area,1281.3,Average mode power,38.69
Television,Panasonic,TH-L42U20A,"China,Malaysia",407,5.097,5,106,Screen Technology,LCD,Screen area,4863.9,Average mode power,110.25
Television,Panasonic,TH-L42D25A,"Japan,China,Malaysia",330,6.037,6,107,Screen Technology,LCD (LED),Screen area,4863.9,Average mode power,89.4
Television,Viano,LEDTV37FHD,China,227,6.642402588,6,92.817,Screen Technology,LCD (LED),Screen area,3680.95,Average mode power,61.7
Television,Panasonic,TH-L32X20A,"Japan,China,Malaysia",254,5.059,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,68.8
Television,Changhong,3D55A7000i*,China,339,8.036634982,8,138.783,Screen Technology,LCD (LED),Screen area,8230.1184,Average mode power,92
Television,Panasonic,TH-L19X10AP,"Malaysia,China",137,4.513,4.5,47,Screen Technology,LCD,Screen area,944,Average mode power,35.8
Television,Panasonic,TH-L19X10AS,"Malaysia,China",137,4.513,4.5,47,Screen Technology,LCD,Screen area,944,Average mode power,35.8
Television,Panasonic,TH-L19X10AK,"Malaysia,China",137,4.513,4.5,47,Screen Technology,LCD,Screen area,944,Average mode power,35.8
Television,Panasonic,TH-L37V10A,"Japan,China,Malaysia",410,4.08,4,94,Screen Technology,LCD,Screen area,3767,Average mode power,111
Television,Panasonic,TH-L32S10A,"Japan,China,Malaysia,Thailand",330,3.886,3.5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,89
Television,Panasonic,TH-L32G10A,"Japan,China,Malaysia",359,3.501,3.5,80,Screen Technology,LCD,Screen area,2737,Average mode power,97
Television,Panasonic,TH-P65V10A,Japan,1787,2.007,2,165,Screen Technology,Plasma,Screen area,11560,Average mode power,488
Television,Panasonic,TH-P54Z1A,Japan,1279,2.001,2,137,Screen Technology,Plasma,Screen area,8063,Average mode power,348
Television,Panasonic,TH-P54S10A,Japan,1143,2.505,2.5,137,Screen Technology,Plasma,Screen area,8063,Average mode power,312
Television,Panasonic,TH-P50X14A,Japan,881,3.021,3,127,Screen Technology,Plasma,Screen area,6879,Average mode power,240
Television,Panasonic,TH-P50X10A,Japan,881,3.021,3,127,Screen Technology,Plasma,Screen area,6879,Average mode power,240
Television,Panasonic,TH-P50V10A,Japan,1103,2.011,2,127,Screen Technology,Plasma,Screen area,6873,Average mode power,301
Television,Panasonic,TH-P46S10A,Japan,851,2.515,2.5,117,Screen Technology,Plasma,Screen area,5839,Average mode power,232
Television,HITACHI,LE47EC04AU,China,355,6.630689993,6,120.082,Screen Technology,LCD (LED),Screen area,6133.3824,Average mode power,96.8
Television,Panasonic,TH-60PF30W,Japan,1540,2.042,2,152.6,Screen Technology,Plasma,Screen area,9948.4,Average mode power,411.11
Television,Panasonic,TH-50PF30W,Japan,1089,2.068,2,126.8,Screen Technology,Plasma,Screen area,6873.1,Average mode power,290
Television,Panasonic,TH-42PF30W,Japan,907,1.43,1,105.7,Screen Technology,Plasma,Screen area,4770.8,Average mode power,239.82
Television,Panasonic,TH-P65VT30A,Japan,913,5.016,5,165,Screen Technology,Plasma,Screen area,11558,Average mode power,249
Television,Panasonic,TH-P55VT30A,Japan,676,5.016,5,140,Screen Technology,Plasma,Screen area,8376.1,Average mode power,184
Television,Panasonic,TH-P42UT30A,Japan,406,5.032,5,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,110
Television,Panasonic,TH-P50UT30A,Japan,504,5.521,5.5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,137
Television,Panasonic,TH-L32X50A,Malaysia,110,8.809563139,8,80.103,Screen Technology,LCD (LED),Screen area,2743.14,Average mode power,29.65
Television,Panasonic,TH-L32E5A,Malaysia,145,7.553349122,7,80.005,Screen Technology,LCD (LED),Screen area,2729.18,Average mode power,39
Television,Panasonic,TH-L47E5A,Malaysia,257,8.042952171,8,119.279,Screen Technology,LCD (LED),Screen area,6079.5808,Average mode power,70
Television,Panasonic,TH-65PF30W,Japan,1724,2.168,2,164.5,Screen Technology,Plasma,Screen area,11558,Average mode power,461.41
Television,Panasonic,TH-103PF12W,Japan,2535,4.398465553,4,260.318,Screen Technology,Plasma,Screen area,28952.44,Average mode power,678.71
Television,Panasonic,TH-65PF50W,Japan,1063,4.33454334,4,164.499,Screen Technology,Plasma,Screen area,11558.04,Average mode power,275.4
Television,Panasonic,TH-L60E55A,"Malaysia,China,Japan",440,7.588180233,7,151.338,Screen Technology,LCD (LED),Screen area,9786.98,Average mode power,120
Television,Panasonic,TH-L39EM5A,Malaysia,207,7.464361657,7,97.965,Screen Technology,LCD (LED),Screen area,4099.2,Average mode power,56
Television,Panasonic,TH-L32EM5A,Malaysia,159,7.140294569,7,80.005,Screen Technology,LCD (LED),Screen area,2729.18,Average mode power,42
Television,Panasonic,TH-L32E5AW,Malaysia,145,7.553349122,7,80.005,Screen Technology,LCD (LED),Screen area,2729.18,Average mode power,39
Television,Panasonic,TH-P60UT50A,Thailand,661,5.832790251,5.5,152.591,Screen Technology,Plasma,Screen area,9948.4,Average mode power,180
Television,Panasonic,TH-P65ST50A,Thailand,730,6.018687211,6,164.499,Screen Technology,Plasma,Screen area,11558.04,Average mode power,199
Television,Panasonic,TH-P55VT50A,Thailand,676,5.016236496,5,140.051,Screen Technology,Plasma,Screen area,8376.06,Average mode power,184
Television,Panasonic,TH-L55WT50A,"Japan,China,Malaysia",393,7.375604073,7,138.818,Screen Technology,LCD (LED),Screen area,8232.84,Average mode power,107
Television,Panasonic,TH-L55DT50A,"Malaysia,China,Japan",382,7.500398338,7,138.798,Screen Technology,LCD (LED),Screen area,8228,Average mode power,104
Television,Panasonic,TH-L47WT50A,"Japan,China,Malaysia",309,7.220102649,7,119.324,Screen Technology,LCD (LED),Screen area,6084,Average mode power,83
Television,Panasonic,TH-L47DT50A,"Malaysia,China,Japan",305,7.278493314,7,119.324,Screen Technology,LCD (LED),Screen area,6084,Average mode power,83
Television,Panasonic,TH-P50XT50A,Thailand,449,6.038594096,6,126.803,Screen Technology,Plasma,Screen area,6873.1,Average mode power,122
Television,Panasonic,TH-P50ST50A,Thailand,504,5.520750852,5.5,126.803,Screen Technology,Plasma,Screen area,6873.1,Average mode power,137
Television,Panasonic,TH-L55ET5A,"Japan,China,Malaysia",371,7.631338918,7,138.798,Screen Technology,LCD (LED),Screen area,8228,Average mode power,101
Television,Panasonic,TH-P60ST50A,Thailand,635,6.012624446,6,152.591,Screen Technology,Plasma,Screen area,9948.4,Average mode power,173
Television,Panasonic,TH-L47ET5A,"Malaysia,China,Japan",302,7.322791073,7,119.324,Screen Technology,LCD (LED),Screen area,6084,Average mode power,82
Television,Panasonic,TH-L42ET5A,"Japan,China,Malaysia",247,7.335209462,7,106.697,Screen Technology,LCD (LED),Screen area,4863.9,Average mode power,67
Television,Panasonic,TH-P65ST30A,Japan,814,5.531,5.5,165,Screen Technology,Plasma,Screen area,11558,Average mode power,222
Television,Panasonic,TH-P60ST30A,Japan,708,5.525,5.5,153,Screen Technology,Plasma,Screen area,9948.4,Average mode power,193
Television,Panasonic,TH-L32DT30A,"Japan,China,Malaysia",254,5.059,5,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,68.9
Television,Panasonic,TH-L42E30A,"Japan,China,Malaysia",261,7.088,7,106,Screen Technology,LCD (LED),Screen area,4863.9,Average mode power,71
Television,Panasonic,TH-L32E30A,"Japan,China,Malaysia",163,7.047,7,80.1,Screen Technology,LCD (LED),Screen area,2743.1,Average mode power,44
Television,Panasonic,TH-L42U30A,Malaysia,404,5.13,5,106,Screen Technology,LCD,Screen area,4863.9,Average mode power,110
Television,Panasonic,TH-L42E3A,Malaysia,260,7.105,7,106,Screen Technology,LCD (LED),Screen area,4863.9,Average mode power,70.6
Television,Panasonic,TH-P50ST30A,Japan,562,5.033,5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,153
Television,Panasonic,TH-85PF12W,Japan,3304,1.614,1.5,216.7,Screen Technology,Plasma,Screen area,20061.2,Average mode power,870.1
Television,Panasonic,TH-65PF20W,Japan,1556,2.627,2.5,164.5,Screen Technology,Plasma,Screen area,11558,Average mode power,402.5
Television,Panasonic,TH-58PF20W,Japan,1375,2.256,2,147.3,Screen Technology,Plasma,Screen area,9270.5,Average mode power,354.2
Television,Panasonic,TH-50PH20W,Japan,1056,2.206,2,126.8,Screen Technology,Plasma,Screen area,6873.1,Average mode power,273.9
Television,Panasonic,TH-42PH20W,Japan,884,1.545,1.5,105.7,Screen Technology,Plasma,Screen area,4770.8,Average mode power,221.1
Television,Panasonic,TH-P50U30A,Japan,504,5.521,5.5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,137
Television,Panasonic,TH-P42U30A,Japan,405,5.044,5,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,110
Television,Panasonic,TH-P42X30A,Japan,325,6.03,6,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,88
Television,Panasonic,TH-P65VT20A,Japan,1144,4.005,4,165,Screen Technology,Plasma,Screen area,11558,Average mode power,312
Television,Panasonic,TH-P58VT20A,Japan,928,4.018,4,147,Screen Technology,Plasma,Screen area,9270.5,Average mode power,253
Television,Panasonic,TH-P58S20A,Japan,741,5.026,5,147,Screen Technology,Plasma,Screen area,9270.5,Average mode power,202
Television,Panasonic,TH-L22X25A,Malaysia,145,5.095,5,54.86,Screen Technology,LCD,Screen area,1281.3,Average mode power,38.73
Television,Panasonic,TH-L42D20A,"Japan,China,Malaysia",321,6.161,6,107,Screen Technology,LCD (LED),Screen area,4863.9,Average mode power,87
Television,Panasonic,TH-P42V20A,Japan,511,4.002,4,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,139
Television,Panasonic,TH-L37U20A,"China,Malaysia",332,5.022,5,94,Screen Technology,LCD,Screen area,3762.9,Average mode power,90
Television,Panasonic,TH-L32X25A,"China,Malaysia",256,5.024,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,69.3
Television,Panasonic,TH-L32U20A,"China,Malaysia",256,5.024,5,80,Screen Technology,LCD,Screen area,2743.1,Average mode power,69.11
Television,Panasonic,TH-P50X20A,Japan,563,5.025,5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,153
Television,Panasonic,TH-P50U20A,Japan,563,5.025,5,127,Screen Technology,Plasma,Screen area,6873.1,Average mode power,153
Television,Panasonic,TH-P42U20A,Japan,449,4.581,4.5,106,Screen Technology,Plasma,Screen area,4770.8,Average mode power,122
Television,Panasonic,TH-P46G10A,Japan,953,2.008,2,117,Screen Technology,Plasma,Screen area,5839,Average mode power,260
Television,Panasonic,TH-P42X14A,Japan,637,3.014,3,106,Screen Technology,Plasma,Screen area,4771,Average mode power,173
Television,Panasonic,TH-P42X10A,Japan,637,3.014,3,106,Screen Technology,Plasma,Screen area,4771,Average mode power,173
Television,Panasonic,TH-P42S10A,Japan,712,2.515,2.5,106,Screen Technology,Plasma,Screen area,4771,Average mode power,194
Television,Panasonic,TH-P42G10A,Japan,796,2.016,2,106,Screen Technology,Plasma,Screen area,4771,Average mode power,217
Television,HITACHI,L50EC05AU,China,531,5.214258993,5,125.725,Screen Technology,LCD (LED),Screen area,6751.36,Average mode power,145
Television,Sony,KDL-60NX810,Malaysia,506,7.027,7,152.5,Screen Technology,LCD (LED),Screen area,9940.9,Average mode power,138
Television,Sony,KDL-55HX820,Malaysia,427,7.001,7,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,116.53
Television,LG,24MN43D,"Indonesia,""Korea, Republic of""",94,7.564215621,7,59.81,Screen Technology,LCD (LED),Screen area,1528.4516,Average mode power,21.9
Television,Sony,KDL-40EX720,Malaysia,294,6.175,6,101.6,Screen Technology,LCD (LED),Screen area,4412.3,Average mode power,80.08
Television,Panasonic,TH-P60S60A,Thailand,630,6.048050876,6,152.591,Screen Technology,Plasma,Screen area,9948.4,Average mode power,172
Television,LG,32LN541B-TB,"""Korea, Republic of"",Indonesia",154,7.293791563,7,80.043,Screen Technology,LCD (LED),Screen area,2737.0771,Average mode power,41.76
Television,BAUHN,ATV-24LEC1,China,83,8.240483221,8,60.965,Screen Technology,LCD (LED),Screen area,1588.181904,Average mode power,22.1
Television,SAMSUNG ELECTRONICS,UA32C4000PH,Malaysia,221,5.701,5.5,81.3,Screen Technology,LCD (LED),Screen area,2757.1,Average mode power,60
Television,SAMSUNG ELECTRONICS,LA37C530F1H,Malaysia,417,4.038,4,94,Screen Technology,LCD,Screen area,3801.2,Average mode power,113.5
Television,SAMSUNG ELECTRONICS,UA26C4000PH,Malaysia,170,5.578,5.5,66,Screen Technology,LCD (LED),Screen area,1887.5,Average mode power,46
Television,Sony,KDL-46EX710,Malaysia,302,7.154,7,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,82.2
Television,Skyworth,24E66A,China,110,6.86182842,6,59.861,Screen Technology,LCD (LED),Screen area,1529.46,Average mode power,29.3
Television,SAMSUNG ELECTRONICS,UA55C6950VH,Malaysia,522,6.113,6,139.7,Screen Technology,LCD (LED),Screen area,8252.2,Average mode power,142
Television,SAMSUNG ELECTRONICS,UA55C6900VH,Malaysia,476,6.527,6,139.7,Screen Technology,LCD (LED),Screen area,8252.2,Average mode power,130
Television,SAMSUNG ELECTRONICS,UA46C6950VH,Malaysia,427,5.61,5.5,116.8,Screen Technology,LCD (LED),Screen area,5844.6,Average mode power,116
Television,SAMSUNG ELECTRONICS,UA46C6900VH,Malaysia,381,6.12,6,116.8,Screen Technology,LCD (LED),Screen area,5844.6,Average mode power,104
Television,SAMSUNG ELECTRONICS,UA40C6950VH,Malaysia,380,5.036,5,101.6,Screen Technology,LCD (LED),Screen area,4425,Average mode power,103
Television,SAMSUNG ELECTRONICS,UA40C6900VH,Malaysia,363,5.242,5,101.6,Screen Technology,LCD (LED),Screen area,4425,Average mode power,99
Television,Sony,KDL-46NX710,Malaysia,389,6.019,6,116.8,Screen Technology,LCD (LED),Screen area,5833.1,Average mode power,105.9
Television,Sony,KDL-55EX710,Malaysia,367,7.68,7,138.8,Screen Technology,LCD (LED),Screen area,8228,Average mode power,99.9
Television,DAIJITSU,LCD42HWB,China,640,3.083,3,106.68,Screen Technology,OLED,Screen area,4882.5,Average mode power,173.2
Television,DAIJITSU,LCD42HWA,China,640,3.083,3,106.68,Screen Technology,OLED,Screen area,4882.5,Average mode power,173.2
Television,Palsonic,TFTV7450M,China,120,7.710483423,7,72.4,Screen Technology,LCD (LED),Screen area,2239.215391,Average mode power,32.1
